date,lat,lon,weather,rain_mm,temperature_c
2025-01-03,-4.695231271911519,114.69748709167445,rain,78.11491510627782,29.571074548164077
2025-01-02,-1.2486650145807072,120.06346932679445,sunny,35.54560881148691,33.20863952857613
2025-01-02,-5.652504660464316,131.85168111728385,cloudy,21.636475352672157,33.196728360377534
2025-01-03,-0.4619283342480829,114.8798025101623,sunny,37.80759473486579,34.17819528480927
2025-01-01,-5.816538231005677,102.28223499775767,rain,39.11863539939863,29.337459487565884
2025-01-03,1.213403656963317,113.20380565577106,rain,90.92537786396879,27.261221406148753
2025-01-03,-5.6662127465721746,117.39551786412116,cloudy,38.161959193476534,34.03673867974322
2025-01-01,-4.100907607660988,127.42940918274337,rain,12.52666574966026,26.32564518128038
2025-01-03,-1.5897166141657326,100.99498249908217,sunny,7.142107390003538,20.11976639395293
2025-01-03,-2.5579411132491137,134.0209766510825,sunny,5.8232118941127675,21.220333365549074
2025-01-01,-6.2362834936378455,128.1135612593739,sunny,77.34619565884866,24.29738445892488
2025-01-02,-4.3390310975274495,139.07362522490251,sunny,62.252211882422934,23.58351275192954
2025-01-01,-6.206921714874264,133.3984094585245,cloudy,3.146170699593709,32.54754342663399
2025-01-01,-3.6155810921015283,122.33155054378213,cloudy,63.33938231379502,20.23805761045914
2025-01-03,-6.100157440166661,128.53999766150372,rain,59.34996901879656,26.902779197405277
2025-01-01,-0.3570511482122187,134.80389780699178,sunny,42.82615804515293,28.541717812190313
2025-01-03,-2.8612203680507107,127.13827279708482,rain,12.483541353164329,26.992204906117617
2025-01-01,-4.93339211887576,132.8438525601229,rain,46.8924531786709,26.455132633822146
2025-01-03,-6.052740386994396,116.40332284475073,sunny,12.974663044691459,34.58706855124465
2025-01-02,-5.074004037443279,115.4041052055413,sunny,42.02995208337603,27.631817810833684
2025-01-01,-0.11427317651136626,117.51635157462634,rain,98.07535856264884,25.879838406724172
2025-01-01,-3.553168877022818,102.02422453249508,cloudy,88.43627240329737,23.856410160406536
2025-01-01,-5.2190064039428545,98.54350375384124,sunny,43.67419207352366,27.07430274756505
2025-01-02,-3.1950490108241727,111.3814256104042,rain,72.42776913516691,20.764929470593042
2025-01-02,-3.8679561430113862,116.94387999457602,sunny,12.693689774874894,27.73723651705246
2025-01-02,-2.1715950237275443,132.6883829065669,sunny,94.83686958608347,21.50029096732099
2025-01-03,-0.8013835251370685,106.38111189672281,cloudy,30.059202263120678,28.726721419506333
2025-01-01,-5.157442349439128,100.21615461213283,sunny,28.71013538999726,26.879783828211536
2025-01-03,-1.7917165099283778,140.47555814595927,cloudy,19.737664556185088,21.89799592937932
2025-01-01,0.25975651562579927,129.44138147649605,cloudy,53.49959452778856,25.815104524986573
2025-01-03,-1.9992556340054293,137.79273889101296,sunny,54.478993508502036,29.36181643908631
2025-01-02,-2.5655505909812417,140.33007245044084,rain,57.9569829651303,33.708412155841664
2025-01-03,-0.5046663956812178,114.7952849643193,sunny,84.38176286838952,34.05634946481683
2025-01-03,0.7409902164963933,139.50421858289482,cloudy,26.512092640477857,33.73214096397096
2025-01-01,-0.507931483466276,122.30327214024379,rain,11.737526921870266,33.09474768000171
2025-01-03,-0.15315584993409903,102.50091903336107,cloudy,81.0086413246315,34.96949744228633
2025-01-02,0.9012173388882845,120.07218251771211,sunny,32.422901442771966,20.620009421505006
2025-01-01,-0.9328446430736381,122.65237027029993,sunny,18.183667413742587,30.119928462311258
2025-01-01,-0.39055820371056615,124.79079590439048,sunny,80.26851477330797,24.350567435956044
2025-01-03,-1.3839560123421935,123.1415481482369,cloudy,92.5578540702484,31.193329614826432
2025-01-02,-1.0456211240464617,129.8237058526223,rain,67.27317644005223,34.14385430639116
2025-01-02,-5.968819448539878,124.78480552541677,rain,62.48945279242949,33.51041407201315
2025-01-01,-3.746930804301624,129.53588942229635,sunny,88.61297630934351,22.28497887681108
2025-01-02,-3.8903429059268495,118.6096070962461,cloudy,87.97777810588936,29.072369441465355
2025-01-01,0.16844996724003192,103.66419460001681,sunny,64.30550171788548,21.69570074495109
2025-01-03,-2.088843536978543,128.11183301233908,cloudy,74.9322983864855,31.403488003201662
2025-01-03,-4.244865792389195,133.08544928713906,cloudy,27.423718389885423,28.421628583499626
2025-01-03,-4.212238559851731,126.72569284159374,rain,80.80953367863867,23.220120433266015
2025-01-03,-5.861899822376896,114.76037712841519,sunny,37.491170413802976,21.748277094037004
2025-01-03,-5.555767226084496,101.29616138812355,rain,98.99160107960884,20.02542733572844
2025-01-01,-5.736672505535247,118.98114345772399,cloudy,3.498405135723426,27.062006223309712
2025-01-03,-4.525885836869554,100.80191172828354,cloudy,74.46004700208498,34.810243783546696
2025-01-01,-0.2712920468399016,110.5309584437373,cloudy,94.53610346854141,32.894343462357554
2025-01-02,0.3737085453744893,99.8657223314903,rain,49.80957766724061,30.352888040779348
2025-01-03,-3.303862608974767,129.25699710260344,sunny,2.2831703171877105,28.99442263912785
2025-01-01,-0.4622951853578732,112.66649400404636,rain,7.083347171897603,32.66262629553958
2025-01-02,-3.6059602276709954,106.84194032591802,sunny,96.29538239157557,22.988667254988705
2025-01-01,-0.2594261164358631,97.38722395396223,rain,78.05231071544713,34.14334763225138
2025-01-03,-4.657324547908991,130.4120253430517,cloudy,41.82665515113707,22.38133777791374
2025-01-01,-4.13027249147525,102.9020180094739,cloudy,90.0290418331603,32.707703118386966
2025-01-01,-0.1028895277688262,130.881911831863,rain,28.79964315039365,29.787244855987396
2025-01-02,0.16381962090258995,100.82837556082238,sunny,14.614549261069909,29.64677708739984
2025-01-02,-5.78282548107482,126.92397542036474,cloudy,1.0042743022407041,32.32901487598108
2025-01-02,-0.28720811028411664,140.1573497087997,rain,30.005493419125195,23.01548399361359
2025-01-03,0.4256517341991639,140.41077125810705,cloudy,49.60992459044255,28.79654660733199
2025-01-01,-4.984152568413953,109.68985004187228,rain,3.4897203306796576,30.75381236115591
2025-01-01,-1.216327736981956,130.11877613022102,sunny,30.121847840978646,21.67100801855495
2025-01-03,-1.9576213853477267,127.2340325401032,sunny,88.39110712925176,33.931457053419
2025-01-01,-5.429698728381624,108.31959793434982,rain,66.13212995423757,30.676149345802095
2025-01-01,0.2616763711575647,103.19555906551858,sunny,66.4977817144581,27.447760262017553
2025-01-01,-5.871408707432897,112.55434235759184,rain,32.27382186002854,29.976985071414575
2025-01-03,-1.379794827455001,107.99898892000921,rain,90.96869731700819,29.618349435600415
2025-01-03,-0.8828324656153228,118.58028531024033,cloudy,24.306353722856567,22.55040510704196
2025-01-03,0.7066343672789568,109.70852795847685,rain,38.927288396621194,31.51714133732353
2025-01-02,-5.415657121670002,112.71812501913223,cloudy,77.10584594036415,28.184664149699167
2025-01-02,-1.6543600877729991,98.89636345865324,sunny,65.39687785507972,32.13257919640073
2025-01-03,-3.7345633780063543,115.56881736090783,cloudy,29.075480706136403,28.841435019239213
2025-01-03,-2.3624491067867313,107.3924498033242,cloudy,69.55154787841946,23.598161965132828
2025-01-01,-4.446200417929705,126.34673134012105,rain,83.1721030850444,22.893268273143896
2025-01-01,-2.4906180742414694,138.50721467735065,rain,70.35010678504345,24.355885630879857
2025-01-01,-1.1787363361289582,122.9957105158939,cloudy,58.58833856424642,33.07741437971433
2025-01-01,-5.103157522961501,140.15401262603237,sunny,96.66681417075458,20.140345672807765
2025-01-03,-3.014789515776143,102.48198573927498,rain,46.68189120772966,24.25005469455398
2025-01-02,-5.644288270237361,123.00821684126798,cloudy,20.114515844306723,23.038050164834367
2025-01-03,-1.7439182274561897,120.94317004851223,cloudy,58.89895918889809,23.502071090907844
2025-01-03,-3.942404124979073,125.29016573611821,cloudy,55.01586016914028,25.61268792939754
2025-01-01,-5.925666271560842,129.5006059625022,rain,2.3954108077429703,24.255407220836904
2025-01-03,-3.06171353985382,138.42921213481407,rain,29.34782326500175,34.91985641004515
2025-01-03,-2.9553536540434124,100.23131239888811,sunny,57.07663306307506,20.060152715935686
2025-01-01,-1.2999763268215663,97.78575971442864,sunny,60.540880969708674,31.861502018779117
2025-01-01,-2.6653167185057245,133.11306942479536,rain,34.53126614013248,21.997492755648366
2025-01-01,-2.1364590913888035,107.0768703348818,rain,66.88172386973191,31.315330653135458
2025-01-03,-5.526415839213531,112.07839125362304,cloudy,50.02796366495775,21.820524187395332
2025-01-01,-4.97421988181286,135.2766076452523,rain,67.6714337052719,34.173505228802924
2025-01-03,-5.936413800579542,134.61057448127406,cloudy,83.91110343749658,22.84262733779404
2025-01-03,0.7780857020188101,134.97049194512732,cloudy,68.99476397405849,34.151768847537966
2025-01-01,-5.395474265138352,104.25024923665839,sunny,89.40206302165701,33.299496632459224
2025-01-01,-4.804388755622966,119.7273109244536,cloudy,66.77077346295931,27.428264553975453
2025-01-01,-1.4113484635988778,117.79055517193135,cloudy,61.36681864193167,20.042375762885236
2025-01-01,-2.181189945142833,115.2220141340259,sunny,65.51751803535085,20.463316712569856
2025-01-02,-2.1300443772699555,135.16009025798542,rain,55.9937338883423,20.781138117661722
2025-01-03,1.1385092138081978,127.08225383253222,cloudy,25.914743442457034,28.37119421167465
2025-01-03,-2.1757165835796473,120.62622925596224,rain,6.199705883341789,31.86208584018489
2025-01-01,-4.630170377817824,96.96458542079213,rain,68.85916282857315,26.87680826233741
2025-01-01,-6.278228822449947,103.57035371441359,cloudy,89.55710594476336,23.963036875978382
2025-01-02,-3.926796968320955,122.78123104914732,cloudy,49.87978374104285,25.110084806789658
2025-01-01,-3.7887798598246865,98.59223847765202,sunny,66.22244873695192,23.27585396483327
2025-01-02,-1.7379131079876489,123.24429523543913,rain,91.67673730664914,27.530928529799
2025-01-02,-2.708120721834455,97.79637979938079,cloudy,62.763821610881784,25.24149578721246
2025-01-01,-2.1038879255294267,103.72146176972778,rain,41.46136647987454,28.0278246156672
2025-01-03,-4.034509306740706,105.1601783151839,cloudy,97.67326815743078,30.733607288089782
2025-01-03,-2.5697733612839997,116.56035324477897,sunny,64.61128323664855,22.7251721321398
2025-01-02,-3.8640782294297393,123.1214528323751,rain,49.34289724282313,20.71464519649429
2025-01-03,-2.093488822844929,126.46760971178696,rain,26.037737102728663,33.53951296270333
2025-01-01,-4.333185413253054,103.7505949261457,rain,96.54422187342944,20.409531493252462
2025-01-03,-3.6146938296100815,132.13509969806557,sunny,38.72820272031654,34.20227250727554
2025-01-02,-2.14814456897113,118.59771686096295,sunny,84.43396081495084,33.40872154605146
2025-01-02,-3.6431343088996426,111.3280347473047,sunny,73.93904728059888,31.391349817707713
2025-01-03,-3.177521854514966,95.87231915280641,cloudy,39.24611065073488,34.115493135031045
2025-01-03,0.7276814008284544,104.35518505136508,sunny,59.2434025164769,28.09039146468742
2025-01-01,-0.7308534058497358,127.3436239755988,cloudy,50.32332359588758,23.850772954054975
2025-01-03,-5.233563907230938,126.23220962021367,sunny,8.753076839880713,32.053256944373466
2025-01-01,1.1325541470331277,111.15700365079772,sunny,74.35942885916283,29.399289489347396
2025-01-01,-2.6396758827832625,116.43382936757861,sunny,20.84957823139051,24.177865166396966
2025-01-02,-1.405526793395289,96.87769582659709,rain,25.368222183113588,33.18946783389401
2025-01-02,-2.2270960528765675,111.53912983098266,sunny,36.115095686640686,28.429926278275026
2025-01-01,0.29351164047084133,111.76094869433706,sunny,77.78839151528817,21.907389446434976
2025-01-03,0.9091237222876316,138.14769148274928,cloudy,30.744223373106593,32.99737854001938
2025-01-03,-2.1606331113508688,102.21973029365931,cloudy,74.07163488892145,32.7505927480244
2025-01-02,-5.91525135534158,123.30399620153386,sunny,92.23815684845012,22.60435758773657
2025-01-02,-1.5696476391643346,106.48717271829399,sunny,98.11471227312425,23.907603730043782
2025-01-02,-2.389362853503312,139.3995116197913,cloudy,94.7572699434599,32.90168552681848
2025-01-02,0.831405056076477,111.22121072910127,rain,40.72235114982591,34.39813621285276
2025-01-01,0.2789004729336302,104.76093577499002,cloudy,34.33124045426027,26.041762544628753
